fire_co_num,fire_bn,fire_co_type,fire_div,company_name,response_times,incident_count,date
45,13,L,7,Ladder 45,313.1455696202532,158,2020-7
168,23,E,8,Engine 168,360.3636363636364,11,2020-7
280,38,E,15,Engine 280,295.43283582089555,134,2020-7
84,23,L,8,Ladder 84,358.3,20,2020-7
90,20,E,7,Engine 90,345.4,50,2020-7
320,53,E,14,Engine 320,303.3076923076923,78,2020-7
262,49,E,14,Engine 262,362.8,105,2020-7
324,46,E,14,Engine 324,312.158273381295,139,2020-7
151,50,L,13,Ladder 151,358.17021276595744,94,2020-7
42,26,L,6,Ladder 42,326.71232876712327,73,2020-7
153,21,E,8,Engine 153,258.71140939597313,149,2020-7
158,22,E,8,Engine 158,327.92,125,2020-7
166,22,E,8,Engine 166,266.75308641975306,81,2020-7
2,8,L,3,Ladder 2,332.4761904761905,21,2020-7
96,3,E,6,Engine 96,354.5287356321839,87,2020-7
24,2,E,1,Engine 24,281.5692307692308,65,2020-7
8,2,L,1,Ladder 8,347.2083333333333,48,2020-7
54,3,L,6,Ladder 54,379.1212121212121,165,2020-7
146,35,L,11,Ladder 146,338.81538461538463,65,2020-7
78,21,L,8,Ladder 78,317.7307692307692,52,2020-7
21,8,E,3,Engine 21,297.3333333333333,30,2020-7
7,8,L,3,Ladder 7,372.4318181818182,44,2020-7
165,54,L,13,Ladder 165,394.66153846153844,65,2020-7
306,53,E,14,Engine 306,334.5593220338983,59,2020-7
297,52,E,14,Engine 297,326.7391304347826,46,2020-7
37,11,E,3,Engine 37,328.0490797546012,163,2020-7
80,16,E,6,Engine 80,327.98837209302326,172,2020-7
307,49,E,14,Engine 307,347.17105263157896,76,2020-7
117,49,L,14,Ladder 117,311.27027027027026,74,2020-7
47,11,E,3,Engine 47,296.60693641618496,173,2020-7
161,21,E,8,Engine 161,241.3125,48,2020-7
243,42,E,8,Engine 243,299.3181818181818,22,2020-7
149,42,L,8,Ladder 149,285.51851851851853,27,2020-7
105,57,L,11,Ladder 105,288.89230769230767,65,2020-7
81,21,L,8,Ladder 81,321.2291666666667,48,2020-7
242,42,E,8,Engine 242,273.8076923076923,52,2020-7
32,27,L,7,Ladder 32,287.4,65,2020-7
51,15,L,7,Ladder 51,384.3015873015873,63,2020-7
161,43,L,8,Ladder 161,397.7457627118644,59,2020-7
316,49,E,14,Engine 316,356.98039215686276,102,2020-7
61,15,L,7,Ladder 61,368.63492063492066,63,2020-7
49,17,L,6,Ladder 49,391.0352941176471,85,2020-7
59,19,L,7,Ladder 59,396.2429906542056,107,2020-7
241,40,E,8,Engine 241,295.6521739130435,46,2020-7
205,32,E,11,Engine 205,283.1794871794872,39,2020-7
224,32,E,11,Engine 224,345.9852941176471,68,2020-7
110,31,L,11,Ladder 110,304.0952380952381,63,2020-7
109,40,L,8,Ladder 109,321.5483870967742,31,2020-7
221,35,E,11,Engine 221,282.3333333333333,63,2020-7
314,54,E,13,Engine 314,350.56944444444446,72,2020-7
50,26,E,6,Engine 50,345.77685950413223,121,2020-7
19,26,L,6,Ladder 19,293.1666666666667,84,2020-7
290,39,E,15,Engine 290,327.5970149253731,134,2020-7
260,45,E,14,Engine 260,355.37820512820514,156,2020-7
162,23,E,8,Engine 162,339.3095238095238,42,2020-7
165,23,E,8,Engine 165,360.70588235294116,51,2020-7
106,28,L,11,Ladder 106,290.4457831325301,83,2020-7
312,49,E,14,Engine 312,363.8720930232558,86,2020-7
137,47,L,13,Ladder 137,260.27906976744185,43,2020-7
265,47,E,13,Engine 265,282.5081967213115,61,2020-7
121,47,L,13,Ladder 121,350.68367346938777,98,2020-7
329,47,E,13,Engine 329,339.28125,32,2020-7
66,15,E,7,Engine 66,327.5376344086022,93,2020-7
169,43,L,8,Ladder 169,386.8695652173913,69,2020-7
323,58,E,15,Engine 323,304.6388888888889,36,2020-7
101,32,L,11,Ladder 101,254.9344262295082,61,2020-7
166,43,L,8,Ladder 166,341.0243902439024,41,2020-7
331,51,E,13,Engine 331,323.14285714285717,21,2020-7
37,27,L,7,Ladder 37,386.81081081081084,111,2020-7
309,33,E,15,Engine 309,268.3541666666667,48,2020-7
321,33,E,15,Engine 321,374.1014492753623,69,2020-7
126,50,L,13,Ladder 126,283.51552795031057,161,2020-7
202,32,E,11,Engine 202,348.7894736842105,19,2020-7
107,39,L,15,Ladder 107,276.7927927927928,222,2020-7
233,44,E,15,Engine 233,221.66153846153847,65,2020-7
85,23,L,8,Ladder 85,330.66101694915255,59,2020-7
305,50,E,13,Engine 305,349.8666666666667,60,2020-7
319,46,E,14,Engine 319,347.36082474226805,97,2020-7
301,54,E,13,Engine 301,329.26732673267327,101,2020-7
326,53,E,14,Engine 326,331.7391304347826,23,2020-7
82,26,E,6,Engine 82,364.80882352941177,68,2020-7
58,18,L,7,Ladder 58,322.4054054054054,74,2020-7
72,20,E,7,Engine 72,349.60869565217394,92,2020-7
52,27,E,7,Engine 52,387.22222222222223,72,2020-7
315,50,E,13,Engine 315,316.15841584158414,101,2020-7
144,52,L,14,Ladder 144,332.1354166666667,96,2020-7
295,52,E,14,Engine 295,295.18840579710144,69,2020-7
130,52,L,14,Ladder 130,370.7857142857143,14,2020-7
81,19,E,7,Engine 81,339.4848484848485,132,2020-7
284,42,E,8,Engine 284,296.82758620689657,58,2020-7
299,52,E,14,Engine 299,311.17105263157896,76,2020-7
129,52,L,14,Ladder 129,416.0869565217391,23,2020-7
89,20,E,7,Engine 89,361.6470588235294,17,2020-7
16,10,L,3,Ladder 16,395.4782608695652,92,2020-7
102,57,L,11,Ladder 102,285.797520661157,242,2020-7
155,21,E,8,Engine 155,274.95402298850576,87,2020-7
22,10,E,3,Engine 22,320.4861111111111,72,2020-7
131,32,L,11,Ladder 131,272.94,50,2020-7
84,13,E,7,Engine 84,304.56284153005464,183,2020-7
245,43,E,8,Engine 245,305.5833333333333,108,2020-7
318,43,E,8,Engine 318,258.8809523809524,42,2020-7
157,22,E,8,Engine 157,234.8939393939394,66,2020-7
80,22,L,8,Ladder 80,260.8,60,2020-7
163,22,E,8,Engine 163,365.8974358974359,39,2020-7
79,22,L,8,Ladder 79,294.82142857142856,84,2020-7
293,51,E,13,Engine 293,361.45652173913044,46,2020-7
95,13,E,7,Engine 95,349.353982300885,113,2020-7
83,22,L,8,Ladder 83,301.93975903614455,83,2020-7
39,10,E,3,Engine 39,321.3048780487805,82,2020-7
8,8,E,3,Engine 8,347.05555555555554,18,2020-7
152,21,E,8,Engine 152,289.88607594936707,79,2020-7
236,39,E,15,Engine 236,331.18518518518516,54,2020-7
44,10,E,3,Engine 44,335.43589743589746,78,2020-7
64,3,E,6,Engine 64,364.2972972972973,74,2020-7
50,20,L,7,Ladder 50,312.9,10,2020-7
125,50,L,13,Ladder 125,297.48765432098764,162,2020-7
34,13,L,7,Ladder 34,343.5113636363636,88,2020-7
152,52,L,14,Ladder 152,359.11290322580646,124,2020-7
26,7,E,1,Engine 26,346.4347826086956,23,2020-7
4,9,L,3,Ladder 4,282.54545454545456,22,2020-7
287,46,E,14,Engine 287,282.16346153846155,104,2020-7
93,13,E,7,Engine 93,355.30927835051546,97,2020-7
36,13,L,7,Ladder 36,382.88321167883214,137,2020-7
23,16,L,6,Ladder 23,327.14285714285717,105,2020-7
9,6,L,1,Ladder 9,257.2741935483871,62,2020-7
69,16,E,6,Engine 69,341.31800766283527,261,2020-7
28,16,L,6,Ladder 28,261.27272727272725,88,2020-7
230,57,E,11,Engine 230,259.5473684210526,95,2020-7
286,51,E,13,Engine 286,274.02777777777777,108,2020-7
175,44,L,15,Ladder 175,257.02608695652174,115,2020-7
28,4,E,1,Engine 28,292.4,150,2020-7
136,46,L,14,Ladder 136,354.8484848484849,66,2020-7
40,9,E,3,Engine 40,329.030303030303,33,2020-7
35,9,L,3,Ladder 35,325.151724137931,145,2020-7
201,40,E,8,Engine 201,271.33898305084745,59,2020-7
247,40,E,8,Engine 247,277.35593220338984,59,2020-7
46,19,L,7,Ladder 46,303.52100840336135,119,2020-7
52,27,L,7,Ladder 52,420.75757575757575,66,2020-7
173,51,L,13,Ladder 173,262.53846153846155,65,2020-7
151,23,E,8,Engine 151,319.0869565217391,46,2020-7
17,14,L,6,Ladder 17,297.81875,160,2020-7
264,47,E,13,Engine 264,336.30337078651684,89,2020-7
97,15,E,7,Engine 97,360.5,18,2020-7
61,20,Q,7,Squad 61,326.3636363636364,11,2020-7
87,23,L,8,Ladder 87,401.0,37,2020-7
266,47,E,13,Engine 266,282.7674418604651,43,2020-7
156,22,E,8,Engine 156,301.0520833333333,96,2020-7
71,14,E,6,Engine 71,378.9153846153846,130,2020-7
268,47,E,13,Engine 268,271.4769230769231,65,2020-7
16,8,E,3,Engine 16,391.8837209302326,43,2020-7
5,6,E,1,Engine 5,317.6,25,2020-7
164,23,E,8,Engine 164,418.2682926829268,41,2020-7
167,23,E,8,Engine 167,298.88235294117646,34,2020-7
45,18,E,7,Engine 45,300.95726495726495,117,2020-7
38,18,L,7,Ladder 38,301.68333333333334,120,2020-7
6,1,E,1,Engine 6,317.13793103448273,58,2020-7
160,21,E,8,Engine 160,392.93939393939394,33,2020-7
77,21,L,8,Ladder 77,242.49180327868854,61,2020-7
53,10,E,3,Engine 53,315.2435897435897,156,2020-7
43,10,L,3,Ladder 43,336.8229166666667,192,2020-7
302,54,E,13,Engine 302,297.6219512195122,82,2020-7
155,54,L,13,Ladder 155,351.46590909090907,88,2020-7
94,3,E,6,Engine 94,332.42857142857144,84,2020-7
48,3,L,6,Ladder 48,327.46875,32,2020-7
10,1,E,1,Engine 10,298.10526315789474,38,2020-8
14,6,E,1,Engine 14,308.26666666666665,15,2020-8
15,4,E,1,Engine 15,338.75694444444446,144,2020-8
159,21,E,8,Engine 159,351.75,64,2020-8
206,28,E,11,Engine 206,310.67857142857144,28,2020-8
211,31,E,11,Engine 211,268.2112676056338,71,2020-8
214,37,E,15,Engine 214,222.76190476190476,63,2020-8
216,35,E,11,Engine 216,284.5652173913044,92,2020-8
217,57,E,11,Engine 217,250.34965034965035,143,2020-8
218,28,E,11,Engine 218,235.10526315789474,19,2020-8
219,57,E,11,Engine 219,297.5762711864407,118,2020-8
220,48,E,11,Engine 220,254.40298507462686,67,2020-8
222,37,E,15,Engine 222,227.81203007518798,133,2020-8
225,39,E,15,Engine 225,392.18548387096774,124,2020-8
227,44,E,15,Engine 227,288.0810810810811,37,2020-8
235,57,E,11,Engine 235,264.51851851851853,108,2020-8
228,40,E,8,Engine 228,297.06382978723406,47,2020-8
229,35,E,11,Engine 229,284.6607142857143,56,2020-8
23,9,E,3,Engine 23,295.4516129032258,31,2020-8
231,44,E,15,Engine 231,327.66932270916334,251,2020-8
237,28,E,11,Engine 237,222.5,24,2020-8
238,28,E,11,Engine 238,308.4375,32,2020-8
240,48,E,11,Engine 240,307.7631578947368,114,2020-8
246,43,E,8,Engine 246,319.2068965517241,58,2020-8
248,41,E,15,Engine 248,269.1743119266055,109,2020-8
249,38,E,15,Engine 249,295.9674796747967,123,2020-8
253,43,E,8,Engine 253,426.44444444444446,9,2020-8
257,58,E,15,Engine 257,304.43529411764706,85,2020-8
277,37,E,15,Engine 277,232.63333333333333,30,2020-8
258,45,E,14,Engine 258,389.0882352941176,170,2020-8
271,28,E,11,Engine 271,233.11111111111111,54,2020-8
273,52,E,14,Engine 273,297.54545454545456,88,2020-8
275,50,E,13,Engine 275,323.0268456375839,149,2020-8
282,48,E,11,Engine 282,286.05128205128204,78,2020-8
283,58,E,15,Engine 283,287.82894736842104,76,2020-8
285,51,E,13,Engine 285,343.84615384615387,52,2020-8
291,45,E,14,Engine 291,288.962962962963,54,2020-8
294,51,E,13,Engine 294,332.625,40,2020-8
42,19,E,7,Engine 42,369.53164556962025,79,2020-8
298,50,E,13,Engine 298,311.43971631205676,141,2020-8
304,53,E,14,Engine 304,315.54545454545456,99,2020-8
308,51,E,13,Engine 308,370.3,40,2020-8
310,58,E,15,Engine 310,324.3645833333333,96,2020-8
311,54,E,13,Engine 311,321.9811320754717,53,2020-8
325,49,E,14,Engine 325,295.20754716981133,53,2020-8
332,44,E,15,Engine 332,346.3,80,2020-8
38,15,E,7,Engine 38,361.03333333333336,90,2020-8
113,38,L,15,Ladder 113,361.0218579234973,183,2020-8
43,19,E,7,Engine 43,368.02777777777777,72,2020-8
46,17,E,6,Engine 46,303.35593220338984,59,2020-8
48,18,E,7,Engine 48,323.8090909090909,110,2020-8
55,2,E,1,Engine 55,263.0,70,2020-8
115,45,L,14,Ladder 115,375.8876404494382,89,2020-8
59,16,E,6,Engine 59,342.76630434782606,184,2020-8
60,14,E,6,Engine 60,334.2761194029851,134,2020-8
62,27,E,7,Engine 62,356.0425531914894,94,2020-8
65,8,E,3,Engine 65,329.84375,32,2020-8
67,13,E,7,Engine 67,308.0738255033557,149,2020-8
68,17,E,6,Engine 68,361.07339449541286,109,2020-8
74,11,E,3,Engine 74,335.21008403361344,119,2020-8
7,1,E,1,Engine 7,267.4782608695652,23,2020-8
70,20,E,7,Engine 70,0.0,0,2020-8
75,19,E,7,Engine 75,353.6923076923077,91,2020-8
79,27,E,7,Engine 79,376.7375,80,2020-8
83,14,E,6,Engine 83,313.8196721311475,122,2020-8
112,37,L,15,Ladder 112,270.80645161290323,31,2020-8
88,18,E,7,Engine 88,323.41975308641975,81,2020-8
9,4,E,1,Engine 9,342.872,125,2020-8
92,17,E,6,Engine 92,352.3677419354839,155,2020-8
1,1,L,1,Ladder 1,310.0967741935484,31,2020-8
10,1,L,1,Ladder 10,322.7096774193548,31,2020-8
103,39,L,15,Ladder 103,351.6985294117647,136,2020-8
108,35,L,11,Ladder 108,284.84615384615387,156,2020-8
11,4,L,1,Ladder 11,316.6235294117647,170,2020-8
111,37,L,15,Ladder 111,214.69230769230768,39,2020-8
118,32,L,11,Ladder 118,303.2,5,2020-8
12,7,L,1,Ladder 12,295.8,15,2020-8
120,44,L,15,Ladder 120,285.0235294117647,85,2020-8
122,48,L,11,Ladder 122,298.39344262295083,61,2020-8
123,38,L,15,Ladder 123,276.9865771812081,149,2020-8
124,28,L,11,Ladder 124,231.18367346938774,98,2020-8
135,51,L,13,Ladder 135,308.7402597402597,77,2020-8
14,12,L,3,Ladder 14,305.4032258064516,186,2020-8
140,45,L,14,Ladder 140,281.99074074074076,108,2020-8
142,51,L,13,Ladder 142,448.0882352941176,34,2020-8
143,51,L,13,Ladder 143,360.24603174603175,126,2020-8
147,41,L,15,Ladder 147,352.90058479532166,171,2020-8
148,48,L,11,Ladder 148,321.6078431372549,51,2020-8
15,1,L,1,Ladder 15,343.17241379310343,58,2020-8
25,11,L,3,Ladder 25,307.1478260869565,115,2020-8
156,33,L,15,Ladder 156,397.89285714285717,28,2020-8
158,54,L,13,Ladder 158,403.0,37,2020-8
160,53,L,14,Ladder 160,366.10769230769233,65,2020-8
27,17,L,6,Ladder 27,301.4,25,2020-8
164,53,L,14,Ladder 164,361.6666666666667,27,2020-8
174,58,L,15,Ladder 174,315.72857142857146,70,2020-8
176,44,L,15,Ladder 176,277.4715447154472,123,2020-8
18,4,L,1,Ladder 18,336.9818181818182,220,2020-8
20,2,L,1,Ladder 20,287.7303370786517,89,2020-8
29,14,L,6,Ladder 29,315.3809523809524,63,2020-8
3,6,L,1,Ladder 3,297.55882352941177,68,2020-8
30,16,L,6,Ladder 30,326.8048780487805,82,2020-8
31,26,L,6,Ladder 31,284.90909090909093,88,2020-8
33,19,L,7,Ladder 33,349.032967032967,91,2020-8
39,15,L,7,Ladder 39,397.72566371681415,113,2020-8
40,11,L,3,Ladder 40,322.37894736842105,95,2020-8
41,20,L,7,Ladder 41,283.0,2,2020-8
44,17,L,6,Ladder 44,388.2391304347826,46,2020-8
47,3,L,6,Ladder 47,441.929203539823,113,2020-8
132,38,L,15,Ladder 132,329.0188679245283,106,2020-8
5,2,L,1,Ladder 5,337.625,40,2020-8
53,20,L,7,Ladder 53,0.0,0,2020-8
55,14,L,6,Ladder 55,299.6687898089172,157,2020-8
56,18,L,7,Ladder 56,314.82758620689657,29,2020-8
18,2,Q,1,Squad 18,237.86206896551724,29,2020-8
270,50,Q,13,Squad 270,304.8264462809917,121,2020-8
41,14,Q,6,Squad 41,286.35714285714283,42,2020-8
328,47,E,13,Engine 328,366.82022471910113,89,2020-8
134,47,L,13,Ladder 134,361.7647058823529,102,2020-8
33,6,E,1,Engine 33,273.2647058823529,68,2020-8
210,31,E,11,Engine 210,314.73015873015873,63,2020-8
313,53,E,14,Engine 313,396.8181818181818,66,2020-8
119,31,L,11,Ladder 119,267.89130434782606,46,2020-8
22,11,L,3,Ladder 22,352.1550802139037,187,2020-8
159,33,L,15,Ladder 159,308.2181818181818,55,2020-8
73,26,E,6,Engine 73,325.58415841584156,101,2020-8
330,42,E,8,Engine 330,253.26923076923077,52,2020-8
58,12,E,3,Engine 58,305.9047619047619,168,2020-8
274,52,E,14,Engine 274,395.46666666666664,60,2020-8
167,53,L,14,Ladder 167,303.7317073170732,41,2020-8
250,41,E,15,Engine 250,297.4418604651163,43,2020-8
252,37,Q,15,Squad 252,177.65217391304347,23,2020-8
281,41,E,15,Engine 281,232.2625,80,2020-8
6,4,L,1,Ladder 6,270.2105263157895,57,2020-8
153,33,L,15,Ladder 153,339.98,50,2020-8
276,33,E,15,Engine 276,276.22352941176473,85,2020-8
303,50,E,13,Engine 303,329.2396694214876,121,2020-8
133,50,L,13,Ladder 133,343.6909090909091,110,2020-8
138,46,L,14,Ladder 138,348.1439393939394,132,2020-8
255,41,E,15,Engine 255,252.64406779661016,59,2020-8
254,33,E,15,Engine 254,327.6585365853659,41,2020-8
170,58,L,15,Ladder 170,399.5229357798165,109,2020-8
157,41,L,15,Ladder 157,285.5681818181818,88,2020-8
3,7,E,1,Engine 3,357.7962962962963,54,2020-8
263,49,E,14,Engine 263,366.4166666666667,48,2020-8
207,31,E,11,Engine 207,224.2258064516129,31,2020-8
76,23,L,8,Ladder 76,313.73333333333335,30,2020-8
279,32,E,11,Engine 279,412.46153846153845,65,2020-8
127,50,L,13,Ladder 127,340.9878048780488,82,2020-8
239,48,E,11,Engine 239,259.1,60,2020-8
226,31,E,11,Engine 226,270.8165137614679,109,2020-8
26,12,L,3,Ladder 26,350.5194174757282,206,2020-8
86,22,L,8,Ladder 86,421.89473684210526,19,2020-8
8,22,Q,8,Squad 8,346.6756756756757,37,2020-8
1,48,Q,11,Squad 1,258.9259259259259,27,2020-8
82,23,L,8,Ladder 82,371.35483870967744,62,2020-8
154,49,L,14,Ladder 154,344.38775510204084,147,2020-8
251,53,E,14,Engine 251,352.0632911392405,79,2020-8
292,46,E,14,Engine 292,389.91752577319585,97,2020-8
162,53,L,14,Ladder 162,354.5842696629214,89,2020-8
116,45,L,14,Ladder 116,419.77777777777777,72,2020-8
163,49,L,14,Ladder 163,373.97087378640776,103,2020-8
172,42,L,8,Ladder 172,292.27777777777777,18,2020-8
234,38,E,15,Engine 234,300.44970414201185,169,2020-8
288,46,Q,14,Squad 288,369.18390804597703,87,2020-8
128,45,L,14,Ladder 128,349.4255319148936,47,2020-8
168,42,L,8,Ladder 168,453.61538461538464,13,2020-8
259,45,E,14,Engine 259,340.07547169811323,53,2020-8
289,46,E,14,Engine 289,352.79464285714283,112,2020-8
76,11,E,3,Engine 76,348.36241610738256,149,2020-8
1,7,E,1,Engine 1,313.8235294117647,34,2020-8
24,7,L,1,Ladder 24,343.3125,16,2020-8
91,12,E,3,Engine 91,298.73224043715845,183,2020-8
63,15,E,7,Engine 63,378.2857142857143,70,2020-8
317,54,E,13,Engine 317,284.3333333333333,72,2020-8
150,54,L,13,Ladder 150,339.2857142857143,105,2020-8
21,7,L,1,Ladder 21,277.8095238095238,21,2020-8
34,7,E,1,Engine 34,476.07142857142856,14,2020-8
54,9,E,3,Engine 54,373.44117647058823,34,2020-8
4,1,E,1,Engine 4,348.7878787878788,33,2020-8
13,10,L,3,Ladder 13,344.14814814814815,108,2020-8
35,12,E,3,Engine 35,369.8066037735849,212,2020-8
104,35,L,11,Ladder 104,265.1063829787234,94,2020-8
114,40,L,8,Ladder 114,296.46067415730334,89,2020-8
45,13,L,7,Ladder 45,303.2986111111111,144,2020-8
168,23,E,8,Engine 168,531.2941176470588,17,2020-8
280,38,E,15,Engine 280,269.62406015037595,133,2020-8
84,23,L,8,Ladder 84,486.84,25,2020-8
90,20,E,7,Engine 90,362.125,40,2020-8
320,53,E,14,Engine 320,309.7471264367816,87,2020-8
262,49,E,14,Engine 262,417.5772357723577,123,2020-8
324,46,E,14,Engine 324,308.1446540880503,159,2020-8
151,50,L,13,Ladder 151,368.47169811320754,106,2020-8
42,26,L,6,Ladder 42,336.49122807017545,57,2020-8
153,21,E,8,Engine 153,263.9834710743802,121,2020-8
158,22,E,8,Engine 158,306.9140625,128,2020-8
166,22,E,8,Engine 166,328.44594594594594,74,2020-8
2,8,L,3,Ladder 2,375.1212121212121,33,2020-8
96,3,E,6,Engine 96,342.45882352941175,85,2020-8
24,2,E,1,Engine 24,297.2,60,2020-8
8,2,L,1,Ladder 8,305.9019607843137,51,2020-8
54,3,L,6,Ladder 54,375.38271604938274,162,2020-8
146,35,L,11,Ladder 146,348.3703703703704,54,2020-8
78,21,L,8,Ladder 78,383.4657534246575,73,2020-8
21,8,E,3,Engine 21,337.6,30,2020-8
7,8,L,3,Ladder 7,289.62068965517244,29,2020-8
165,54,L,13,Ladder 165,424.05454545454546,55,2020-8
306,53,E,14,Engine 306,378.4492753623188,69,2020-8
297,52,E,14,Engine 297,367.8904109589041,73,2020-8
37,11,E,3,Engine 37,312.4918032786885,183,2020-8
80,16,E,6,Engine 80,316.9423076923077,156,2020-8
307,49,E,14,Engine 307,341.43373493975906,83,2020-8
117,49,L,14,Ladder 117,372.1309523809524,84,2020-8
47,11,E,3,Engine 47,305.8862275449102,167,2020-8
161,21,E,8,Engine 161,368.953125,64,2020-8
243,42,E,8,Engine 243,274.8,25,2020-8
149,42,L,8,Ladder 149,394.4782608695652,46,2020-8
105,57,L,11,Ladder 105,289.73333333333335,60,2020-8
81,21,L,8,Ladder 81,345.0175438596491,57,2020-8
242,42,E,8,Engine 242,300.05,60,2020-8
32,27,L,7,Ladder 32,302.1714285714286,70,2020-8
51,15,L,7,Ladder 51,342.3392857142857,56,2020-8
161,43,L,8,Ladder 161,395.6290322580645,62,2020-8
316,49,E,14,Engine 316,359.2093023255814,129,2020-8
61,15,L,7,Ladder 61,381.8,65,2020-8
49,17,L,6,Ladder 49,368.31666666666666,60,2020-8
59,19,L,7,Ladder 59,415.4059405940594,101,2020-8
241,40,E,8,Engine 241,311.6808510638298,47,2020-8
205,32,E,11,Engine 205,309.4791666666667,48,2020-8
224,32,E,11,Engine 224,356.22,50,2020-8
110,31,L,11,Ladder 110,290.7951807228916,83,2020-8
109,40,L,8,Ladder 109,370.14814814814815,27,2020-8
221,35,E,11,Engine 221,294.67692307692306,65,2020-8
314,54,E,13,Engine 314,365.64948453608247,97,2020-8
50,26,E,6,Engine 50,347.68468468468467,111,2020-8
19,26,L,6,Ladder 19,314.1190476190476,84,2020-8
290,39,E,15,Engine 290,323.5609756097561,164,2020-8
260,45,E,14,Engine 260,321.09302325581393,172,2020-8
162,23,E,8,Engine 162,346.672131147541,61,2020-8
165,23,E,8,Engine 165,436.17333333333335,75,2020-8
106,28,L,11,Ladder 106,310.3636363636364,88,2020-8
312,49,E,14,Engine 312,412.50485436893206,103,2020-8
137,47,L,13,Ladder 137,355.1190476190476,42,2020-8
265,47,E,13,Engine 265,287.3780487804878,82,2020-8
121,47,L,13,Ladder 121,373.9191919191919,99,2020-8
329,47,E,13,Engine 329,368.0,56,2020-8
66,15,E,7,Engine 66,368.88709677419354,124,2020-8
169,43,L,8,Ladder 169,343.12280701754383,57,2020-8
323,58,E,15,Engine 323,350.51428571428573,35,2020-8
101,32,L,11,Ladder 101,262.7741935483871,62,2020-8
166,43,L,8,Ladder 166,368.93333333333334,45,2020-8
331,51,E,13,Engine 331,429.1111111111111,36,2020-8
37,27,L,7,Ladder 37,358.3643410852713,129,2020-8
309,33,E,15,Engine 309,305.96875,32,2020-8
321,33,E,15,Engine 321,383.24242424242425,66,2020-8
126,50,L,13,Ladder 126,314.09859154929575,213,2020-8
202,32,E,11,Engine 202,344.2352941176471,17,2020-8
107,39,L,15,Ladder 107,283.13011152416357,269,2020-8
233,44,E,15,Engine 233,236.07407407407408,54,2020-8
85,23,L,8,Ladder 85,367.5466666666667,75,2020-8
305,50,E,13,Engine 305,364.8378378378378,111,2020-8
319,46,E,14,Engine 319,367.3541666666667,96,2020-8
301,54,E,13,Engine 301,355.06481481481484,108,2020-8
326,53,E,14,Engine 326,375.3809523809524,21,2020-8
82,26,E,6,Engine 82,359.4230769230769,78,2020-8
58,18,L,7,Ladder 58,335.3125,80,2020-8
72,20,E,7,Engine 72,339.82716049382714,81,2020-8
52,27,E,7,Engine 52,480.63529411764705,85,2020-8
315,50,E,13,Engine 315,301.7,110,2020-8
144,52,L,14,Ladder 144,409.8487394957983,119,2020-8
295,52,E,14,Engine 295,324.640350877193,114,2020-8
130,52,L,14,Ladder 130,356.5806451612903,31,2020-8
81,19,E,7,Engine 81,341.44144144144144,111,2020-8
284,42,E,8,Engine 284,259.9761904761905,42,2020-8
299,52,E,14,Engine 299,351.6,70,2020-8
129,52,L,14,Ladder 129,430.7631578947368,38,2020-8
89,20,E,7,Engine 89,422.56,25,2020-8
16,10,L,3,Ladder 16,395.4526315789474,95,2020-8
102,57,L,11,Ladder 102,265.2793522267207,247,2020-8
155,21,E,8,Engine 155,301.9099099099099,111,2020-8
22,10,E,3,Engine 22,324.253164556962,79,2020-8
131,32,L,11,Ladder 131,282.3333333333333,42,2020-8
84,13,E,7,Engine 84,319.7094594594595,148,2020-8
245,43,E,8,Engine 245,316.9555555555556,90,2020-8
318,43,E,8,Engine 318,267.45762711864404,59,2020-8
157,22,E,8,Engine 157,260.5970149253731,67,2020-8
80,22,L,8,Ladder 80,278.7951807228916,83,2020-8
163,22,E,8,Engine 163,421.66037735849056,53,2020-8
79,22,L,8,Ladder 79,280.2755102040816,98,2020-8
293,51,E,13,Engine 293,348.7857142857143,56,2020-8
95,13,E,7,Engine 95,365.64646464646466,99,2020-8
83,22,L,8,Ladder 83,313.8313253012048,83,2020-8
39,10,E,3,Engine 39,329.41,100,2020-8
8,8,E,3,Engine 8,371.05,20,2020-8
152,21,E,8,Engine 152,302.18918918918916,74,2020-8
236,39,E,15,Engine 236,413.84,75,2020-8
44,10,E,3,Engine 44,362.02061855670104,97,2020-8
64,3,E,6,Engine 64,400.5,62,2020-8
50,20,L,7,Ladder 50,375.9375,16,2020-8
125,50,L,13,Ladder 125,356.2426035502959,169,2020-8
34,13,L,7,Ladder 34,373.18367346938777,98,2020-8
152,52,L,14,Ladder 152,358.85714285714283,140,2020-8
26,7,E,1,Engine 26,300.06666666666666,15,2020-8
4,9,L,3,Ladder 4,293.4,20,2020-8
287,46,E,14,Engine 287,288.58715596330273,109,2020-8
93,13,E,7,Engine 93,333.8829787234043,94,2020-8
36,13,L,7,Ladder 36,388.7830188679245,106,2020-8
23,16,L,6,Ladder 23,320.40449438202245,89,2020-8
9,6,L,1,Ladder 9,253.86666666666667,60,2020-8
69,16,E,6,Engine 69,360.6466165413534,266,2020-8
28,16,L,6,Ladder 28,286.97297297297297,74,2020-8
230,57,E,11,Engine 230,234.6851851851852,108,2020-8
286,51,E,13,Engine 286,312.55555555555554,135,2020-8
175,44,L,15,Ladder 175,280.5056179775281,89,2020-8
28,4,E,1,Engine 28,286.13065326633165,199,2020-8
136,46,L,14,Ladder 136,390.02564102564105,78,2020-8
40,9,E,3,Engine 40,331.6296296296296,27,2020-8
35,9,L,3,Ladder 35,293.9099099099099,111,2020-8
