alarm_box_code,alarm_box_location,latitude,longitude,incident_count,average_response_time
X2534,GRAND CONCOURSE & MCCLELLAN ST,40.83308735,-73.91903137,54,358.85185185185185
X2407,GARRISON AVE & GRINNELL PL,40.81295626,-73.89581857,5,341.4
R0686,CEDAR AVE & ARTHUR AVE,40.59560908,-74.06881624,14,204.71428571428572
Q9683,JAMAICA AVE & 131 ST,40.70208816,-73.82113721,27,274.0740740740741
Q0150,JFK - F/O HANGER 15,40.65166593,-73.8130587,0,0.0
B0740,KNICKERBOCKER AVE & SUYDAM ST,40.70195765,-73.92388666,82,225.109756097561
M1516,MADISON AVE & E 129 ST,40.80828005,-73.93879245,55,380.6181818181818
Q7625,23 ST & 22 DR,40.77857377,-73.91725512,0,0.0
R0784,RIEGELMAN ST & ARNPRIOR ST,40.62374015,-74.14321182,5,521.2
Q5009,107 AVE & 160 ST,40.69728574,-73.79444633,17,309.2352941176471
Q0215,JFK - HANGER 3 SOUTH SIDE FED EXPRES,40.6585194,-73.7859659,0,0.0
Q9872,89 AVE & 161 ST,40.70638028,-73.79996986,100,264.73
B3908,CLARKSON AVE & E 46 ST,40.6563604,-73.93478437,16,285.4375
Q7510,SHORE BLVD & 21 DR,40.78306131,-73.9190875,11,488.54545454545456
B0161,FROST ST & KINGSLAND/GRANDPARENTS AVE,40.7186151,-73.94034949,59,358.3728813559322
B0094,NASSAU AVE & N 15 ST,40.72275973,-73.95382462,7,430.85714285714283
B1067,UNDERHILL AVE & STERLING PL,40.67530181,-73.96661255,85,233.0235294117647
B0506,WARREN ST & COLUMBIA ST,40.689063,-74.00075624,19,309.4736842105263
Q5156,74 AVE & 88 ST,40.70832935,-73.86304119,15,514.0
Q9219,CORONA AVE & 97 PL,40.74427882,-73.86559958,14,249.42857142857142
Q3704,168 ST & GCP S SVC RD,40.71712643,-73.79785007,0,0.0
Q5606,89 AVE & 247 ST,40.72731317,-73.72120202,14,353.7142857142857
Q6127,38 AVE & 221 ST,40.76809604,-73.76325697,4,261.25
R1315,WATCHOGUE RD & WILLOWBROOK RD,40.61692646,-74.1461345,6,254.16666666666666
R2472,AMBOY RD & BISHOP ST/RVFD,40.57094442,-74.12234805,5,258.6
R0288,TARGEE ST & FREAN ST,40.62620655,-74.08328738,7,351.85714285714283
B0291,GARDNER AVE & STAGG ST,40.71269302,-73.92572968,0,0.0
Q5113,MYRTLE AVE & 81 RD,40.7031089,-73.85997492,4,276.0
B0307,CLYMER ST BTW WYTHE AVE & BEDFORD AVE,40.70567122,-73.9648061,0,0.0
R8735,W SHORE XWAY N/B AT ARDEN AVE,40.5604936,-74.19909156,3,309.0
Q1625,CROSS BAY BLVD 8586' S OF N CHANNEL BRDG,40.62369702,-73.82633113,1,709.0
Q4039,ONDERDONK AVE & STANHOPE ST,40.70766,-73.91343495,26,338.2307692307692
M1649,RIVERSIDE DR & W 150 ST,40.83024374,-73.94968731,56,442.7142857142857
R0098,SILVER LAKE RD & HAVEN ESPLANADE,40.63200179,-74.09269466,3,288.6666666666667
B3153,AVENUE M & E 56 ST,40.62171774,-73.92135912,23,270.30434782608694
B2472,GLENWOOD RD & E 17 ST,40.63256184,-73.96085965,14,294.42857142857144
X2618,O'BRIEN AVE & UNDERHILL AVE,40.81118725,-73.85772205,27,460.55555555555554
Q4833,17 AVE & MURRAY ST,40.7839652,-73.81171963,2,325.0
R0253,VAN DUZER ST & CLINTON ST,40.63230458,-74.07712251,14,275.42857142857144
M0702,LEXINGTON AVE & E 33 ST,40.74573336,-73.98020971,30,343.46666666666664
Q6463,76 AVE & 270 ST,40.75323817,-73.70688883,32,413.84375
B0559,SMITH ST & SCHERMERHORN ST,40.68986942,-73.98830047,151,304.7086092715232
X3301,SOUTHERN BLVD & E 182 ST,40.84827277,-73.88310948,38,294.8157894736842
Q8841,107 AVE & 156 ST,40.69600213,-73.79748122,24,327.5
M1468,POWELL & W 124 ST,40.80844454,-73.94899006,57,294.03508771929825
M1227,RIVERSIDE DR & W 94 ST,40.79482727,-73.97623322,66,419.8333333333333
Q8988,163 AVE & 90 ST,40.65240572,-73.84112987,7,255.85714285714286
Q7654,ASTORIA BLVD N & 70 ST,40.76731129,-73.89887601,10,339.8
R0677,MC CLEAN AVE & MILLS AVE,40.59723052,-74.06892648,9,129.22222222222223
Q4989,130 AVE & 150 ST,40.66982349,-73.78883108,9,231.77777777777777
M1535,MADISON AVE & E 131 ST,40.80952497,-73.93788004,93,330.741935483871
R0019,BANK ST & WATERFRONT,40.64711528,-74.08924851,0,0.0
X3809,LACONIA AVE & E 231 ST,40.88839062,-73.84665458,41,336.5121951219512
M1194,COLUMBUS AVE & W 90 ST,40.78905275,-73.97029925,192,369.6822916666667
B3681,AVENUE W & PLUM 1 ST,40.59677868,-73.93248593,8,284.5
X2782,WASHINGTON AVE & CLAREMONT PWAY,40.83882786,-73.90283358,46,263.3478260869565
R0591,RAVENHURST AVE & MUNDY AVE,40.62365406,-74.12864097,14,282.5
Q4775,SOUTH RD & 157 ST,40.6979934,-73.79786193,5,301.6
Q9755,73 AVE & 194 ST,40.73455749,-73.77863275,4,285.75
B2032,LINDEN BLVD 300' W OF ELDERTS LA,40.66952407,-73.86393763,16,247.6875
Q4241,59 RD & 60 LA,40.71839181,-73.90415878,21,346.6190476190476
Q0137,JFK - F/O HANGAR 17,40.65558723,-73.81077358,0,0.0
Q6840,116 AVE & 225 ST,40.69546671,-73.73488109,6,380.5
Q4348,BOOTH MEMORIAL AVE 200' W OF 153 ST,40.74310715,-73.81567605,1,407.0
R0595,CONSTANT AVE & WESTCOTT BLVD,40.61923358,-74.12798141,3,238.33333333333334
Q1157,COLLIER AVE & HANSEN COURT,40.59860164,-73.75904534,19,339.8421052631579
B0263,POWERS ST & JUDGE ST,40.71286432,-73.94012835,45,319.4888888888889
X3372,LORILLARD PL & E FORDHAM RD,40.85925545,-73.88673372,7,259.0
X2916,BATHGATE AVE & E 174 ST,40.84267886,-73.89937145,19,232.57894736842104
R0436,VAN DUZER ST & WAVERLY PL,40.6185153,-74.08608006,3,244.66666666666666
Q7443,33 RD & 11 ST,40.76618274,-73.93682007,6,382.0
Q7972,ROOSEVELT AVE & 92 ST,40.74861393,-73.87462946,8,328.5
Q5277,111 AVE & 117 ST,40.68000986,-73.82304243,15,252.06666666666666
Q4652,POWELLS COVE BLVD & 162 ST,40.79414556,-73.79959452,16,360.375
Q7962,B'WAY & 51 AVE,40.73869403,-73.87734337,35,299.8
X2417,WESTCHESTER AVE & SIMPSON ST,40.82413931,-73.89294687,100,334.46
Q1185,EDGEMERE AVE & BEACH 34 ST,40.59548491,-73.76641013,6,413.5
M1629,BRADHURST AVE & W 146 ST,40.82390916,-73.94242954,16,263.6875
Q4689,17 AVE & UTOPIA PARKWAY,40.78268083,-73.79462861,0,0.0
R2256,ROSS AVE & 9 ST,40.57128136,-74.11660949,3,555.0
Q7544,ASTORIA BLVD S & 49 ST,40.76726726,-73.90236718,6,257.3333333333333
B1547,LINDEN BLVD & E 42 ST,40.65332682,-73.93828908,23,265.2173913043478
Q2187,101 AVE & 93 ST,40.68379426,-73.84766236,13,284.61538461538464
R8707,W SHORE XWAY N/B AT BLOOMFIELD AVE,40.61218565,-74.18026172,0,0.0
Q7181,40 AVE & 9 ST,40.75732964,-73.94506693,16,309.4375
B3302,EMMONNS AVE & E 15 ST,40.58333746,-73.95358064,38,249.8684210526316
Q2032,CROSS BAY BLVD & 162 AVE,40.65415604,-73.83863663,39,218.97435897435898
Q4410,LABURNUM AVE & SMART ST,40.75123587,-73.81430236,12,333.1666666666667
B1693,RIVERDALE AVE & CHRISTOPHER AVE,40.66171415,-73.90381296,19,304.2105263157895
R4216,PRESTON AVE & SYCAMORE ST,40.53865683,-74.16335692,7,366.57142857142856
Q5902,136 AVE & 242 ST,40.67035433,-73.73371433,2,287.0
Q6904,42 AVE & 195 ST,40.75966454,-73.78694306,17,314.2352941176471
Q1996,123 AVE & 145 ST,40.67504348,-73.79422337,14,246.78571428571428
B1080,FRANKLIN AVE & MONTGOMERY ST,40.66626261,-73.95956195,3,302.0
X2374,KELLY ST & E 163 ST,40.82099257,-73.89588136,110,347.4818181818182
M0239,HENRY ST 200' E OF MONTGOMERY ST,40.71379712,-73.98571589,0,0.0
Q7718,25 AVE & 95 ST,40.76434176,-73.87447191,14,285.64285714285717
X2486,HPTM AVE D & 1 ST VIA HALLECK ST ENT,40.81199778,-73.87704692,0,0.0
B2988,AVENUE N & E 10 ST,40.61509391,-73.9643586,26,289.96153846153845
R2093,BANCROFT AVE & HYLAN BLVD,40.57439529,-74.10580317,10,355.5
X3622,BOSTON RD & E 213 ST,40.87498727,-73.85143248,29,265.0689655172414
Q9550,70 AVE & KESSEL ST,40.71409411,-73.85129612,2,375.5
R8734,W SHORE XWAY S/B 2700' N OF ARDEN AVE,40.56665187,-74.19336196,0,0.0
Q6388,GCP S SVC RD 600' E OF COMMONWEALTH BLVD,40.74678058,-73.72995447,23,586.0869565217391
R4369,BLOOMINGDALE RD & DRUMGOOLE RD W,40.52864209,-74.21684517,5,480.8
M1709,BROADWAY & W 171 ST,40.84322281,-73.93917782,41,341.8780487804878
R4517,ARTHUR KILL RD & MAIN ST,40.51243869,-74.25003044,26,287.15384615384613
R0054,WESTERVELT AVE & CLEVELAND ST,40.64464952,-74.08507206,11,299.90909090909093
B3482,21 AVE & 82 ST,40.60555552,-73.99368461,12,275.0833333333333
M1812,9TH AVE AND 207TH ST,40.86369061,-73.91706347,16,404.375
R0960,WILLCOX ST & CAROL PL,40.62472097,-74.15969033,2,347.0
B2515,CORTELYOU RD & E 3 ST,40.63816773,-73.97641569,25,297.04
Q6411,HARDING XWAY S & 254 ST,40.76312805,-73.72656213,9,387.8888888888889
Q5135,PENELOPE AVE & 69 PL,40.71601729,-73.88635097,2,303.5
R4721,BAYVIEW AVE & WATERFRONT,40.5132468,-74.20034048,8,518.375
M0805,5 AVE & 44 ST,40.75478254,-73.97993647,138,382.67391304347825
B1973,COZINE AVE & FOUNTAIN AVE,40.66201436,-73.86836661,4,247.5
Q4248,57 DR & 58 PL,40.72168656,-73.91060335,5,618.6
B1449,5 AVE & 39 ST,40.65126597,-74.00390816,100,179.32
B1283,7 AVE & 17 ST,40.66092986,-73.98668171,12,239.25
Q6093,LIBERTY AVE & 132 ST,40.69056083,-73.81409239,21,279.76190476190476
B0626,GREENE AVE & CLINTON AVE,40.68651779,-73.96749304,43,293.48837209302326
Q4970,111 AVE & 111 ST,40.6785751,-73.82811293,0,0.0
R0668,CHICAGO AVE & COLUMBIA AVE,40.60116892,-74.07111959,1,252.0
X3860,BUSSING AVE & HILL AVE,40.89620525,-73.84112016,16,397.0
Q4056,11 AVE & 144 ST,40.78911856,-73.82517988,2,473.5
Q4093,39 AVE & 204 ST,40.76241312,-73.78145336,0,0.0
Q4708,134 AVE & 157 ST,40.67159044,-73.77979922,18,331.3333333333333
R3841,OSBORNE AVE & DRIGGS ST,40.54091443,-74.15025803,15,234.0
Q7672,ASTORIA BLVD S & 79 ST,40.76542452,-73.89000278,9,279.77777777777777
R3677,WILSON AVE & RICHMOND AVE,40.5453977,-74.16574239,7,264.42857142857144
Q7068,56 RD & 61 ST,40.72438967,-73.90436846,11,300.6363636363636
X3099,E 180 ST 200' E OF BOSTON RD,40.84230257,-73.87727878,9,368.8888888888889
X3602,WALLACE AVE & BARTHOLDI ST,40.87395988,-73.86387115,9,308.3333333333333
X3929,SYLVAN AVE & W 256 ST,40.9032943,-73.89842406,16,591.875
B3729,CORTELYOU RD & LOTT ST,40.64422565,-73.95395859,14,280.2857142857143
Q9796,77 AVE & 220 ST,40.73770975,-73.75274564,5,370.4
B2675,1 AVE & 57 ST,40.6465025,-74.02320544,22,387.95454545454544
B1471,7 AVE & 39 ST,40.64861151,-73.99951527,18,222.72222222222223
R0838,MILFORD DR & RENWICK AVE,40.60982655,-74.10543417,0,0.0
Q7348,WOODSIDE AVE & 56 ST,40.74618577,-73.90811684,12,304.25
Q9441,JUNIPER AVE & COLDEN ST,40.74875818,-73.82131898,4,333.5
Q5315,104 AVE & 200 ST,40.70881065,-73.75871785,20,295.85
B1871,STANLEY AVE OPP GRANT AVE,40.66612669,-73.86294873,72,273.55555555555554
M1731,RIVERSIDE DR & W 177 ST,40.84825899,-73.94333692,1,455.0
Q5261,HILLSIDE AVE & 190 ST,40.71568504,-73.77192122,32,329.1875
X2834,ROSEDALE AVE & BRUCKNER BLVD N/B,40.82472633,-73.86787747,17,416.4117647058824
R0084,BRIGHTON AVE & PINE ST,40.63684521,-74.08870582,33,173.24242424242425
Q5866,S CONDUIT AVE & SPRINGFIELD BLVD,40.66563569,-73.75815071,14,190.07142857142858
X2694,OLMSTEAD AVE & LAFAYETTE AVE,40.82284724,-73.85207829,20,325.15
Q4943,67 AVE & 170 ST,40.73472641,-73.7993392,4,274.0
R0872,DUDLEY AVE & GRAND AVE,40.61662917,-74.10044071,8,332.5
R1672,PERU ST AVE & MARSHALL AVE,40.60105453,-74.11947533,1,347.0
R2897,ANDREWS AVE & BARBARA ST/RVFD,40.56875502,-74.1363013,4,375.75
Q2066,165 AVE & 99 ST,40.64994068,-73.83179604,2,346.0
M0435,AVENUE B & E 6 ST,40.72449348,-73.98163664,103,289.3883495145631
B0514,HAMILTON AVE OPP SUMMIT ST,40.68282681,-74.00584748,7,260.2857142857143
Q4446,HOLLY AVE & BOWNE ST,40.75224726,-73.81662451,15,382.6
M1315,MADISON AVE & E 107 ST,40.79428164,-73.94901341,103,320.31067961165047
B1772,NEW LOTS AVE & HENDRIX ST,40.66452736,-73.88721192,141,277.1063829787234
X3576,HULL AVE & E GUN HILL RD,40.87885559,-73.87348328,50,374.06
X4777,UNDERCLIFF AVE 600' S OF BOSCOBEL PL,40.84358851,-73.92564122,8,251.5
R1930,COMMERCE ST 300' W OF NADEL PL,40.61182767,-74.16799676,6,261.1666666666667
Q4292,62 AVE & 70 ST,40.71899922,-73.88651881,1,295.0
Q2344,ATLANTIC AVE & 92 ST,40.68766321,-73.85056256,24,345.75
Q6569,UNION TPK & 150 ST,40.71897107,-73.8119728,44,218.04545454545453
X3827,DYRE AVE & DARK ST,40.89050039,-73.83114665,8,446.5
Q7131,45 RD & 21 ST,40.74667027,-73.94783741,29,297.7241379310345
B1053,NOSTRAND AVE & MAPLE ST,40.66082713,-73.95064444,74,239.54054054054055
X2748,WASHINGTON AVE & E 170 ST,40.83533589,-73.90463349,478,363.74058577405856
R0445,TOWNSEND AVE & TOMPKINS AVE,40.6184928,-74.07556206,14,231.85714285714286
B1932,STANLEY AVE & VERMONT ST,40.65768315,-73.88778551,66,306.27272727272725
Q9141,71 AVE & 110 ST,40.72231421,-73.84154044,45,334.06666666666666
B4056,GENEVA LOOP E OF PENNYSLANIA AVE,40.64583256,-73.87907453,13,482.38461538461536
B2600,10 AVE & 62 ST,40.63169363,-74.00633871,9,253.33333333333334
R0244,BAY ST & SANDS ST,40.62906951,-74.076562,39,227.30769230769232
Q6550,82 AVE & 134 ST,40.7139868,-73.82373313,29,371.2068965517241
Q2874,CRAFT AVE & HUXLEY ST,40.64958278,-73.73701448,7,320.57142857142856
B2574,13 AVE & 38 ST,40.64118563,-73.9857091,27,283.18518518518516
M1391,BROADWAY & W 116 ST,40.80800275,-73.96389878,66,267.59090909090907
R3294,FAIRFIELD ST & GIFFORDS LA,40.56213008,-74.15513256,5,432.8
X4446,PRATT AVE & BOSTON RD,40.88305684,-73.83563452,7,281.57142857142856
Q5100,MYRTLE AVE & 72 ST,40.70214718,-73.87825133,17,279.3529411764706
B1000,BROOKLYN & E NEW YORK AVES,40.66188061,-73.94556549,39,315.38461538461536
Q4121,67 AVE & 60 ST,40.70461755,-73.90032487,10,395.0
M1777,AUDUBON AV & W 192 ST,40.85559776,-73.92731988,153,315.33986928104576
B0848,HOPKINSON AVE/BOYLAND ST & SUMPTER ST,40.68062938,-73.91390884,32,228.75
X4323,ST THERESA AVE & EDISON AVE,40.84939377,-73.83220761,22,482.95454545454544
Q9535,68 AVE & EXETER ST,40.71951998,-73.85315468,5,463.2
R2820,MILES AVE & ISLINGTON ST,40.56059913,-74.15223148,6,386.8333333333333
Q8564,85 RD & WOODHAVEN BLVD,40.69613969,-73.85282956,11,274.1818181818182
X3970,VIREO AVE & E 238 ST,40.90010053,-73.86319617,13,452.53846153846155
B2757,11 AVE & 82 ST,40.61900487,-74.01594934,7,240.85714285714286
B0454,CADMAN PLAZA E & JOHNSON ST,40.69507576,-73.99009115,9,279.8888888888889
B2228,CONKLIN AVE & E 93 ST,40.64229171,-73.90448451,18,266.27777777777777
B2892,BENSON AVE & BAY 26 ST,40.60202843,-73.99856385,22,329.0
B2463,NEWKIRK AVE & OCEAN AVE,40.63776647,-73.95867347,103,239.74757281553397
B1556,OCEAN AVE & ALBEMARLE RD,40.64724404,-73.96047114,145,311.6620689655172
Q7505,29 AVE & 21 ST,40.77052656,-73.92730373,19,308.1578947368421
Q6624,ABERDEEN RD & SURREY PL,40.72291605,-73.78528708,11,356.6363636363636
Q4220,GRAND AVE & 66 ST,40.72415362,-73.89868487,18,240.55555555555554
X3782,WALDO AVE & W 246 ST,40.89341364,-73.9010806,3,806.0
Q9636,84 AVE & 112 ST,40.70215496,-73.83878203,3,336.6666666666667
X2396,SHERMAN AVE & E 164 ST,40.82910806,-73.9186258,52,479.3269230769231
Q9697,89 AVE & VAN WYCK XWAY W SVC RD,40.70131253,-73.81634206,71,363.71830985915494
X2238,MELROSE AVE & E 150 ST,40.81676131,-73.91746038,106,220.96226415094338
R0917,WALKER ST & TRANTOR PL,40.63062252,-74.1436452,25,313.28
R4243,ARDEN AVE & SYCAMORE ST,40.53711632,-74.1670024,5,532.0
R0564,DRAKE AVE & SMITH AVE,40.61885542,-74.12238347,2,391.0
Q2244,97 AVE & CRESSKILL PL,40.69591118,-73.80993976,3,210.33333333333334
Q6740,HILLSIDE AVE & 239 ST,40.73352637,-73.72602947,15,451.6
R3512,LORRAIN AVE & ANNADALE RD,40.5429941,-74.17719386,8,296.125
B2955,AVENUE O & W 3 ST,40.61094667,-73.97732776,67,202.29850746268656
R1018,RICHMOND RD & MARY ST,40.61293235,-74.08748696,13,350.38461538461536
X2629,CASTLE HILL AVE & NORTON AVE,40.81482647,-73.84705382,31,442.7096774193548
B3808,COURT ST & CARROLL ST,40.68106004,-73.99652797,20,339.75
B0711,BUSHWICK AVE & DEKALB AVE,40.69503523,-73.92828733,73,254.2876712328767
M1415,E/S BROADWAY 200' S OF W 120 ST,40.80993276,-73.96225402,37,292.0
B3348,GRAVESEND NECK RD & SHEEPSHEAD BAY RD,40.59405398,-73.95883405,31,262.5483870967742
Q5173,HARDING XWAY S & 162 ST,40.73819336,-73.80660979,4,449.0
Q6397,MARATHON PWAY & VAN ZANDT AVE,40.76339571,-73.73441247,14,314.42857142857144
Q0081,SHEA STADIUM 500' NE OF ROOSEVELT AVE,40.75529267,-73.84927456,1,578.0
Q5626,112 AVE & 196 ST,40.70178047,-73.75945452,15,346.8
R8718,W SHORE XWAY S/B AT MEREDITH AVE,40.59762039,-74.19137244,0,0.0
Q5989,146 AVE & 228 ST,40.659263,-73.75318508,17,326.0
X2607,CORNELL AVE & BX RIVER AVE,40.80679216,-73.85754389,7,630.4285714285714
Q2805,148 AVE & 253 ST,40.65516456,-73.73671964,8,338.25
X3669,BAYCHESTER AV & RANDOLPH ST/CRAWFORD AV,40.88488051,-73.84030361,14,380.7142857142857
R4436,AMBOY RD & PINE TERR,40.53637546,-74.17685579,1,370.0
X4939,CORLEAR AVE & W 240 ST,40.88672502,-73.90050667,13,371.15384615384613
B1695,DUMONT AVE & LEGION ST,40.66297322,-73.91682926,30,241.7
Q1364,SHORE FRONT PWAY & BEACH 106 ST,40.58069801,-73.82729209,35,353.2
B4070,DELMAR LOOP & PENNSYLVANIA AVE/PAYNE AVE,40.64908592,-73.88285521,19,417.42105263157896
R0431,VANDERBILT AVE & TOMPKINS AVE,40.62016056,-74.07695605,74,300.7567567567568
R4535,MAIDEN LA & BETHEL AVE,40.51726528,-74.23788515,8,260.125
B3635,HAMPTON AVE & HASTINGS ST,40.58019414,-73.94490824,5,334.6
R1376,FISKE AVE & WATCHOGUE RD,40.61536162,-74.13418513,9,240.11111111111111
M1122,BROADWAY & W 80 ST,40.78452296,-73.9794704,61,281.5245901639344
R0219,VICTORY BLVD & EDDY ST,40.62654592,-74.09158096,29,342.8965517241379
Q7825,NORTHERN BLVD & 70 ST,40.75438878,-73.89652231,29,254.3793103448276
B2373,FLATLAND AVE & E 84 ST,40.6373913,-73.91036678,21,338.95238095238096
M1635,POWELL BLVD & W 147 ST,40.82293296,-73.93812926,91,310.83516483516485
Q5196,VAN WYCK XWAY W SVC RD & 107 AVE,40.6884607,-73.80919456,8,286.25
Q2803,262 ST & 149 RD,40.65209168,-73.72692859,5,396.2
X2181,ST ANNS AVE & E 142 ST,40.80969699,-73.91563334,93,314.5376344086022
Q4253,ELIOT AVE & 82 ST,40.72575058,-73.87755578,14,415.07142857142856
M0874,5 AVE & 52 ST,40.75978675,-73.9762887,131,475.2671755725191
Q5241,115 AVE & 133 ST,40.68029034,-73.80805471,18,310.6666666666667
X3653,WILSON AVE & HICKS ST,40.87729788,-73.85211217,44,308.77272727272725
X2298,MELROSE AVE & E 156 ST,40.82082332,-73.91560957,91,224.8021978021978
Q1456,BEACH 169 ST & ROCKAWAY PT BLVD,40.56769052,-73.88294379,6,198.83333333333334
Q3234,63 DR & 110 ST,40.73427729,-73.84769447,10,282.2
Q6084,95 AVE & 127 ST,40.69431677,-73.82035054,8,215.625
X2973,E TREMONT AVE & HONEYWELL AVE,40.84226654,-73.88474677,31,241.93548387096774
B3885,BATH AVE & BAY 31 ST,40.59804561,-73.9966083,12,316.75
B0699,GATES AVE & ST JAMES PL,40.68466786,-73.964033,16,346.375
B2427,FOSTER AVE & NEW YORK AVE,40.63878695,-73.94537272,188,238.08510638297872
Q0176,JFK - F/O BLDG 67 DELTA CARGO SERV RD,40.66209238,-73.79984496,0,0.0
R0512,RICHMOND TERR & ALASKA ST,40.63917568,-74.12182304,10,320.3
R3786,STACK DRIVE & MYRNA LA,40.54798517,-74.19740438,8,378.5
Q4865,9 AVE & 166 ST,40.79295782,-73.79762094,7,439.0
B0127,METROPOLITAN AVE & ROEBLING ST,40.71449889,-73.95755916,35,283.25714285714287
Q9170,65 RD & 102 ST,40.72977533,-73.85251448,21,337.0952380952381
Q9803,VAN WYCK XWAY E SVC RD & ARCHER AVE,40.69854346,-73.81409914,4,302.75
Q9663,LEFFERTS BLVD & 84 AVE,40.70437101,-73.83282475,15,334.46666666666664
Q4438,43 AVE & 165 ST,40.75852698,-73.80140227,11,349.45454545454544
R2779,ROCKLAND AVE 1400' E OF RICHMOND AVE,40.59453751,-74.15853627,0,0.0
R2594,SOUTH AVE & GLEN ST,40.60189874,-74.18612724,4,242.0
Q3143,71 RD & AUSTIN ST,40.71976191,-73.84367923,24,244.20833333333334
Q6015,101 AVE & 106 ST,40.68684165,-73.83724219,31,281.35483870967744
Q9612,85 DR & 104 ST,40.69733163,-73.8439604,1,207.0
R0061,BISMARK AVE & TAFT AVE,40.64087225,-74.08519743,23,248.91304347826087
B0271,MORGAN AVE & HARRISON PL,40.70635429,-73.93189487,28,252.0
B1410,2 AVE & 42 ST,40.65357364,-74.01226605,4,272.5
M0515,WAVERLY PL & CHARLES ST,40.73512781,-74.00157447,56,262.4642857142857
X3156,AQUEDUCT AVE E & W 181 ST,40.85698986,-73.90896646,14,245.5
B1879,BLAKE AVE & FORBELL ST,40.67254947,-73.86260407,5,219.2
B1327,2 AVE & 13 ST,40.67019527,-73.99539183,10,214.8
B2393,AVENUE M & E 84 ST,40.63084174,-73.90307346,34,389.70588235294116
R3668,WAINWRIGHT AVE & FIGUREA AVE,40.5510176,-74.16984609,3,220.0
B2627,7 AVE & 53 ST,40.64076509,-74.00765942,37,312.7567567567568
Q5428,91 RD & 222 ST,40.72731164,-73.73515583,6,369.6666666666667
Q9716,UNION TPK & 184 ST,40.72811051,-73.78494052,5,334.0
M1012,AMSTERDAM AVE & 69 ST,40.77664144,-73.98322617,20,279.15
Q5672,109 AVE & 208 ST,40.70925531,-73.75003155,17,327.0
B4103,VETERANS AVE & E 64 ST,40.61963976,-73.91577625,15,292.0
Q2693,ROCHDALE VIL ENT 130 AVE & BREWER BLVD,40.67663571,-73.77832402,0,0.0
B2728,5 AVE & 89 ST,40.61974855,-74.02771304,7,219.42857142857142
M1439,W 121 ST & LENOX AVE/MALCOLM X BLVD,40.80521317,-73.94735194,22,492.90909090909093
B1357,HENRY ST & W 9 ST,40.67627105,-74.00319364,21,296.57142857142856
Q7583,21 AVE & 35 ST,40.77669644,-73.90667747,67,289.34328358208955
Q2044,104 ST & 164 RD,40.65178078,-73.82746717,16,436.0
Q4425,45 AVE & 170 ST,40.75580918,-73.79706107,13,359.38461538461536
X3513,MARION AVE & E BEDFORD PK BLVD,40.86871335,-73.88458425,49,347.83673469387753
B3098,AVENUE K & E 23 ST,40.62365813,-73.95305163,16,326.75
Q1377,ROCKAWAY BEACH BLVD & BEACH 114 ST,40.58031579,-73.83542449,61,258.57377049180326
R3556,NW COR FOREST GREEN VILLAGE GREENS,40.55545066,-74.19645585,6,358.3333333333333
R2489,RICHMOND RD & NEW DORP LA,40.57581556,-74.11978568,3,329.6666666666667
Q5921,148 RD & HUXLEY ST,40.65452601,-73.73978475,12,362.5
R0461,PARKHILL AVE 500' S OF OSGOOD AVE,40.61603884,-74.08124485,187,319.75401069518716
B0368,NOSTRAND AVE 275' S OF FLUSHING AVE,40.6987292,-73.95311807,207,272.15942028985506
Q7362,37 AVE & CRESCENT ST,40.75693975,-73.93463209,24,293.2916666666667
Q7141,43 AVE & 22 ST,40.75007058,-73.94472939,10,348.0
M1354,AMSTERDAM AVE & W 112 ST,40.80425592,-73.96292608,137,244.07299270072994
B2881,BATH AVE & BAY 17 ST,40.60433829,-74.00691046,14,212.07142857142858
Q9566,71 AVE & LOUBET ST,40.7126543,-73.84952481,9,355.55555555555554
X3682,E 224 ST & BRONXWOOD AVE,40.88527135,-73.85510376,30,347.53333333333336
B0783,LEWIS AVE & PULASKI ST,40.69375182,-73.93719493,245,214.5795918367347
Q6749,83 AVE & LITTLE NECK PWAY,40.73777764,-73.71497981,9,362.0
Q3273,GCP E/B SVC RD 300' S OF 25 AVE,40.76736733,-73.86487218,4,277.75
X3035,WOOD AVE & LELAND AVE,40.83543708,-73.86411503,23,346.0869565217391
Q5990,146 AVE & 230 ST,40.65968219,-73.7509164,14,362.7142857142857
B1914,HEGEMAN AVE & JEROME ST,40.66344782,-73.88348678,20,270.8
X3329,WASHINGTON AVE & E 187 ST,40.85760607,-73.89123653,19,205.6315789473684
B2580,12 AVE & 37 ST,40.64307484,-73.9873258,15,222.4
Q1303,ALMEDA AVE & BARBADOES AVE,40.59662737,-73.80352057,5,364.0
Q6584,N/S GCP & 175 ST,40.71995476,-73.79117449,3,501.6666666666667
B0912,LEWIS AVE & BAINBRIDGE ST,40.68056476,-73.93457098,21,213.38095238095238
Q4225,FURMANVILLE AVE & 80 ST,40.71783058,-73.87239171,22,387.1818181818182
R0073,FRANKLIN AVE & FILLMORE ST,40.64435861,-74.09251884,23,421.9130434782609
Q1441,NEPONSIT AVE & BEACH 147 ST,40.5711664,-73.86312356,14,402.57142857142856
Q4702,LOCKE AVE 300' E OF CLINTONVILLE ST,40.78495779,-73.80731038,0,0.0
X2137,LINCOLN AVE & E 136 ST,40.80962156,-73.92813462,90,350.0444444444444
Q7987,75 AVE 265 FEET EAST OF 217 ST,40.73939862,-73.75545682,4,316.5
X2281,MORRIS AVE & E 154 ST,40.82083268,-73.92119014,69,348.1014492753623
